"unit","geo","time","values"
"PER_KM2","FRB",2003,63.6
"PER_KM2","FRB0",2003,63.6
"PER_KM2","FRB01",2003,43.5
"PER_KM2","FRB02",2003,70.7
"PER_KM2","FRB03",2003,34.2
"PER_KM2","FRB04",2003,93.1
"PER_KM2","FRB05",2003,50.6
"PER_KM2","FRB06",2003,93.7
"PER_KM2","FRC",2003,57.8
"PER_KM2","FRC1",2003,51.3
"PER_KM2","FRC11",2003,58.6
"PER_KM2","FRC12",2003,32.8
"PER_KM2","FRC13",2003,63.9
"PER_KM2","FRC14",2003,45.4
"PER_KM2","FRC2",2003,70.3
"PER_KM2","FRC21",2003,97.4
"PER_KM2","FRC22",2003,51
"PER_KM2","FRC23",2003,43.6
"PER_KM2","FRC24",2003,229.5
"PER_KM2","FRD",2003,108.5
"PER_KM2","FRD1",2003,82.2
"PER_KM2","FRD11",2003,119.5
"PER_KM2","FRD12",2003,82.3
"PER_KM2","FRD13",2003,48
"PER_KM2","FRD2",2003,146.1
"PER_KM2","FRD21",2003,92.3
"PER_KM2","FRD22",2003,197.9
"PER_KM2","FRE",2003,185.2
"PER_KM2","FRE1",2003,323
"PER_KM2","FRE11",2003,445.9
"PER_KM2","FRE12",2003,217.2
"PER_KM2","FRE2",2003,97
"PER_KM2","FRE21",2003,72.8
"PER_KM2","FRE22",2003,133.7
"PER_KM2","FRE23",2003,91
"PER_KM2","FRF",2003,94.9
"PER_KM2","FRF1",2003,215.6
"PER_KM2","FRF11",2003,222.8
"PER_KM2","FRF12",2003,205.9
"PER_KM2","FRF2",2003,52.3
"PER_KM2","FRF21",2003,55
"PER_KM2","FRF22",2003,49.4
"PER_KM2","FRF23",2003,69.3
"PER_KM2","FRF24",2003,30.6
"PER_KM2","FRF3",2003,98.8
"PER_KM2","FRF31",2003,137.5
"PER_KM2","FRF32",2003,31.1
"PER_KM2","FRF33",2003,166
"PER_KM2","FRF34",2003,64.8
"PER_KM2","FRG",2003,104.8
"PER_KM2","FRG0",2003,104.8
"PER_KM2","FRG01",2003,175.5
"PER_KM2","FRG02",2003,105.2
"PER_KM2","FRG03",2003,56.8
"PER_KM2","FRG04",2003,87.8
"PER_KM2","FRG05",2003,85.5
"PER_KM2","FRH",2003,111.1
"PER_KM2","FRH0",2003,111.1
"PER_KM2","FRH01",2003,81.4
"PER_KM2","FRH02",2003,129.4
"PER_KM2","FRH03",2003,135.2
"PER_KM2","FRH04",2003,99
"PER_KM2","FRI",2003,64.9
"PER_KM2","FRI1",2003,73.6
"PER_KM2","FRI11",2003,43.9
"PER_KM2","FRI12",2003,135.3
"PER_KM2","FRI13",2003,37.8
"PER_KM2","FRI14",2003,58.9
"PER_KM2","FRI15",2003,81.5
"PER_KM2","FRI2",2003,42.7
"PER_KM2","FRI21",2003,40.5
"PER_KM2","FRI22",2003,22.2
"PER_KM2","FRI23",2003,65.5
"PER_KM2","FRI3",2003,65.6
"PER_KM2","FRI31",2003,57.8
"PER_KM2","FRI32",2003,84.9
"PER_KM2","FRI33",2003,59
"PER_KM2","FRI34",2003,58.8
"PER_KM2","FRJ",2003,70.6
"PER_KM2","FRJ1",2003,89.2
"PER_KM2","FRJ11",2003,53.6
"PER_KM2","FRJ12",2003,112.8
"PER_KM2","FRJ13",2003,157.5
"PER_KM2","FRJ14",2003,14.6
"PER_KM2","FRJ15",2003,101.3
"PER_KM2","FRJ2",2003,59.3
"PER_KM2","FRJ21",2003,29.2
"PER_KM2","FRJ22",2003,30.9
"PER_KM2","FRJ23",2003,179.6
"PER_KM2","FRJ24",2003,28.4
"PER_KM2","FRJ25",2003,31.9
"PER_KM2","FRJ26",2003,50.6
"PER_KM2","FRJ27",2003,62
"PER_KM2","FRJ28",2003,58.8
"PER_KM2","FRK",2003,103.3
"PER_KM2","FRK1",2003,50.9
"PER_KM2","FRK11",2003,46.8
"PER_KM2","FRK12",2003,26.2
"PER_KM2","FRK13",2003,43.3
"PER_KM2","FRK14",2003,77.3
"PER_KM2","FRK2",2003,134.5
"PER_KM2","FRK21",2003,94.9
"PER_KM2","FRK22",2003,54
"PER_KM2","FRK23",2003,70
"PER_KM2","FRK24",2003,153.5
"PER_KM2","FRK25",2003,154.1
"PER_KM2","FRK26",2003,503.1
"PER_KM2","FRK27",2003,65
"PER_KM2","FRK28",2003,153.1
"PER_KM2","FRL",2003,149.6
"PER_KM2","FRL0",2003,149.6
"PER_KM2","FRL01",2003,21.5
"PER_KM2","FRL02",2003,23
"PER_KM2","FRL03",2003,244
"PER_KM2","FRL04",2003,373.2
"PER_KM2","FRL05",2003,159.5
"PER_KM2","FRL06",2003,146
"PER_KM2","FRM",2003,32.4
"PER_KM2","FRM0",2003,32.4
"PER_KM2","FRM01",2003,32.2
"PER_KM2","FRM02",2003,32.6
"PER_KM2","FRY2",2003,348.2
"PER_KM2","FRY20",2003,348.2
"PER_KM2","FRY3",2003,2.3
"PER_KM2","FRY30",2003,2.3
"PER_KM2","FRY4",2003,302
"PER_KM2","FRY40",2003,302
"PER_KM2","HR",2003,76.1
"PER_KM2","HR0",2003,76.1
"PER_KM2","HR03",2003,55.9
"PER_KM2","HR031",2003,82.6
"PER_KM2","HR032",2003,10.3
"PER_KM2","HR033",2003,43.5
"PER_KM2","HR034",2003,37
"PER_KM2","HR035",2003,97.3
"PER_KM2","HR036",2003,71.2
"PER_KM2","HR037",2003,66.4
"PER_KM2","HR04",2003,91.7
"PER_KM2","HR041",2003,1205.7
"PER_KM2","HR042",2003,99
"PER_KM2","HR043",2003,112.1
"PER_KM2","HR044",2003,142.1
"PER_KM2","HR045",2003,68.8
"PER_KM2","HR046",2003,156.5
"PER_KM2","HR047",2003,48.5
"PER_KM2","HR048",2003,44.9
"PER_KM2","HR049",2003,45.4
"PER_KM2","HR04A",2003,80.8
"PER_KM2","HR04B",2003,76.4
"PER_KM2","HR04C",2003,76.8
"PER_KM2","HR04D",2003,38.1
"PER_KM2","HR04E",2003,41.9
"PER_KM2","HU",2003,108.9
"PER_KM2","HU1",2003,408.6
"PER_KM2","HU10",2003,408.6
"PER_KM2","HU101",2003,3261.6
"PER_KM2","HU102",2003,174.4
"PER_KM2","HU2",2003,84.8
"PER_KM2","HU21",2003,100.1
"PER_KM2","HU211",2003,98.3
"PER_KM2","HU212",2003,139.4
"PER_KM2","HU213",2003,82.2
"PER_KM2","HU22",2003,88.6
"PER_KM2","HU221",2003,104.5
"PER_KM2","HU222",2003,80
"PER_KM2","HU223",2003,78.6
"PER_KM2","HU23",2003,69.6
"PER_KM2","HU231",2003,91.1
"PER_KM2","HU232",2003,55.5
"PER_KM2","HU233",2003,67
"PER_KM2","HU3",2003,84.8
"PER_KM2","HU31",2003,95.7
"PER_KM2","HU311",2003,102.3
"PER_KM2","HU312",2003,89.2
"PER_KM2","HU313",2003,86
"PER_KM2","HU32",2003,87.5
"PER_KM2","HU321",2003,88.7
"PER_KM2","HU322",2003,74.3
"PER_KM2","HU323",2003,98.5
"PER_KM2","HU33",2003,74.4
"PER_KM2","HU331",2003,64.3
"PER_KM2","HU332",2003,70.1
"PER_KM2","HU333",2003,100
"PER_KM2","IE",2003,58.4
"PER_KM2","IE0",2003,58.4
"PER_KM2","IE01",2003,33.2
"PER_KM2","IE011",2003,37
"PER_KM2","IE012",2003,35.7
"PER_KM2","IE013",2003,28.6
"PER_KM2","IE02",2003,80.8
"PER_KM2","IE021",2003,1238.5
"PER_KM2","IE022",2003,71.3
"PER_KM2","IE023",2003,43.7
"PER_KM2","IE024",2003,46.1
"PER_KM2","IE025",2003,48.7
"PER_KM2","IS",2003,2.9
"PER_KM2","IS0",2003,2.9
"PER_KM2","IS00",2003,2.9
"PER_KM2","IS001",2003,183.7
"PER_KM2","IS002",2003,1.1
"PER_KM2","IT",2003,194.2
"PER_KM2","ITC",2003,267.5
"PER_KM2","ITC1",2003,170.4
"PER_KM2","ITC11",2003,323.7
"PER_KM2","ITC12",2003,86.8
"PER_KM2","ITC13",2003,208.9
"PER_KM2","ITC14",2003,74.6
"PER_KM2","ITC15",2003,269.7
"PER_KM2","ITC16",2003,82.4
"PER_KM2","ITC17",2003,140
"PER_KM2","ITC18",2003,120.6
"PER_KM2","ITC2",2003,37.3
"PER_KM2","ITC20",2003,37.3
"PER_KM2","ITC3",2003,294.1
"PER_KM2","ITC31",2003,180.5
"PER_KM2","ITC32",2003,180.5
"PER_KM2","ITC33",2003,482.1
"PER_KM2","ITC34",2003,250.1
"PER_KM2","ITC4",2003,399.8
"PER_KM2","ITC41",2003,738.1
"PER_KM2","ITC42",2003,459.3
"PER_KM2","ITC43",2003,423.5
"PER_KM2","ITC44",2003,56.2
"PER_KM2","ITC46",2003,373.7
"PER_KM2","ITC47",2003,253.1
"PER_KM2","ITC48",2003,174.5
"PER_KM2","ITC49",2003,272.4
"PER_KM2","ITC4A",2003,200
"PER_KM2","ITC4B",2003,171.6
"PER_KM2","ITC4C",2003,1856.4
"PER_KM2","ITC4D",2003,1918.1
"PER_KM2","ITF",2003,193.1
"PER_KM2","ITF1",2003,119.4
"PER_KM2","ITF11",2003,59.5
"PER_KM2","ITF12",2003,151.3
"PER_KM2","ITF13",2003,255.2
"PER_KM2","ITF14",2003,150.8
"PER_KM2","ITF2",2003,73.2
"PER_KM2","ITF21",2003,59.5
"PER_KM2","ITF22",2003,80.4
"PER_KM2","ITF3",2003,426.4
"PER_KM2","ITF31",2003,329
"PER_KM2","ITF32",2003,140.8
"PER_KM2","ITF33",2003,2634.5
"PER_KM2","ITF34",2003,156.1
"PER_KM2","ITF35",2003,222.3
"PER_KM2","ITF4",2003,209.6
"PER_KM2","ITF43",2003,240
"PER_KM2","ITF44",2003,218.2
"PER_KM2","ITF45",2003,286.3
"PER_KM2","ITF46",2003,92.6
"PER_KM2","ITF47",2003,319.6
"PER_KM2","ITF48",2003,250.1
"PER_KM2","ITF5",2003,61.2
"PER_KM2","ITF51",2003,61.3
"PER_KM2","ITF52",2003,60.9
"PER_KM2","ITF6",2003,135.5
"PER_KM2","ITF61",2003,112.5
"PER_KM2","ITF62",2003,101.5
"PER_KM2","ITF63",2003,156.5
"PER_KM2","ITF64",2003,150.2
"PER_KM2","ITF65",2003,181
"PER_KM2","ITG",2003,133.7
"PER_KM2","ITG1",2003,195.3
"PER_KM2","ITG11",2003,174
"PER_KM2","ITG12",2003,249.4
"PER_KM2","ITG13",2003,208
"PER_KM2","ITG14",2003,148.5
"PER_KM2","ITG15",2003,129.5
"PER_KM2","ITG16",2003,69.7
"PER_KM2","ITG17",2003,301.2
"PER_KM2","ITG18",2003,184.4
"PER_KM2","ITG19",2003,189.2
"PER_KM2","ITG2",2003,68.3
"PER_KM2","ITG25",2003,75.5
"PER_KM2","ITG26",2003,41.7
"PER_KM2","ITG27",2003,119.5
"PER_KM2","ITG28",2003,55.3
"PER_KM2","ITG29",2003,41.3
"PER_KM2","ITG2A",2003,31.4
"PER_KM2","ITG2B",2003,69.4
"PER_KM2","ITG2C",2003,88.1
"PER_KM2","ITH",2003,173.1
"PER_KM2","ITH1",2003,63.6
"PER_KM2","ITH10",2003,63.6
"PER_KM2","ITH2",2003,78.9
"PER_KM2","ITH20",2003,78.9
"PER_KM2","ITH3",2003,261.3
"PER_KM2","ITH31",2003,289.7
"PER_KM2","ITH32",2003,301.7
"PER_KM2","ITH33",2003,58.6
"PER_KM2","ITH34",2003,337.9
"PER_KM2","ITH35",2003,373.4
"PER_KM2","ITH36",2003,409.6
"PER_KM2","ITH37",2003,141.9
"PER_KM2","ITH4",2003,157.7
"PER_KM2","ITH41",2003,134.8
"PER_KM2","ITH42",2003,110.6
"PER_KM2","ITH43",2003,303
"PER_KM2","ITH44",2003,1134.4
"PER_KM2","ITH5",2003,180.5
"PER_KM2","ITH51",2003,106.8
"PER_KM2","ITH52",2003,119.4
"PER_KM2","ITH53",2003,207.7
"PER_KM2","ITH54",2003,246
"PER_KM2","ITH55",2003,253.3
"PER_KM2","ITH56",2003,134.9
"PER_KM2","ITH57",2003,196.7
"PER_KM2","ITH58",2003,155.6
"PER_KM2","ITH59",2003,341.7
"PER_KM2","ITI",2003,189.1
"PER_KM2","ITI1",2003,155.3
"PER_KM2","ITI11",2003,175.4
"PER_KM2","ITI12",2003,216.2
"PER_KM2","ITI13",2003,285.4
"PER_KM2","ITI14",2003,269.9
"PER_KM2","ITI15",2003,642.1
"PER_KM2","ITI16",2003,272.5
"PER_KM2","ITI17",2003,161.4
"PER_KM2","ITI18",2003,102
"PER_KM2","ITI19",2003,67.3
"PER_KM2","ITI1A",2003,47.8
"PER_KM2","ITI2",2003,101.2
"PER_KM2","ITI21",2003,99.8
"PER_KM2","ITI22",2003,105.4
"PER_KM2","ITI3",2003,157.1
"PER_KM2","ITI31",2003,132.2
"PER_KM2","ITI32",2003,237.7
"PER_KM2","ITI33",2003,111.1
"PER_KM2","ITI34",2003,166.8
"PER_KM2","ITI35",2003,195.8
"PER_KM2","ITI4",2003,304.8
"PER_KM2","ITI41",2003,84.6
"PER_KM2","ITI42",2003,54.6
"PER_KM2","ITI43",2003,705.3
"PER_KM2","ITI44",2003,223.9
"PER_KM2","ITI45",2003,150.9
"PER_KM2","LI",2003,218
"PER_KM2","LI0",2003,218
"PER_KM2","LI00",2003,218
"PER_KM2","LI000",2003,218
"PER_KM2","LT",2003,54.5
"PER_KM2","LT0",2003,54.5
"PER_KM2","LT00",2003,54.5
"PER_KM2","LT001",2003,35.5
"PER_KM2","LT002",2003,87.7
"PER_KM2","LT003",2003,80.9
"PER_KM2","LT004",2003,42.3
"PER_KM2","LT005",2003,38
"PER_KM2","LT006",2003,43.2
"PER_KM2","LT007",2003,30.5
"PER_KM2","LT008",2003,41.8
"PER_KM2","LT009",2003,27
"PER_KM2","LT00A",2003,89.4
"PER_KM2","LT01",2003,89.4
"PER_KM2","LT011",2003,89.4
"PER_KM2","LT02",2003,48.3
"PER_KM2","LT021",2003,35.5
"PER_KM2","LT022",2003,87.7
"PER_KM2","LT023",2003,80.9
"PER_KM2","LT024",2003,42.3
"PER_KM2","LT025",2003,38
"PER_KM2","LT026",2003,43.2
"PER_KM2","LT027",2003,30.5
"PER_KM2","LT028",2003,41.8
"PER_KM2","LT029",2003,27
"PER_KM2","LU",2003,174.6
"PER_KM2","LU0",2003,174.6
"PER_KM2","LU00",2003,174.6
"PER_KM2","LU000",2003,174.6
"PER_KM2","LV",2003,36.7
"PER_KM2","LV0",2003,36.7
"PER_KM2","LV00",2003,36.7
"PER_KM2","LV003",2003,23.4
"PER_KM2","LV005",2003,26.2
"PER_KM2","LV006",2003,2833.7
"PER_KM2","LV007",2003,37.4
"PER_KM2","LV008",2003,16.5
"PER_KM2","LV009",2003,27.2
"PER_KM2","ME",2003,44.9
"PER_KM2","ME0",2003,44.9
"PER_KM2","ME00",2003,44.9
"PER_KM2","ME000",2003,44.9
"PER_KM2","MK",2003,81.4
"PER_KM2","MK0",2003,81.4
"PER_KM2","MK00",2003,81.4
"PER_KM2","MK001",2003,31.8
"PER_KM2","MK002",2003,59.9
"PER_KM2","MK003",2003,66.4
"PER_KM2","MK004",2003,62.6
"PER_KM2","MK005",2003,50.4
"PER_KM2","MK006",2003,126.5
"PER_KM2","MK007",2003,74.9
"PER_KM2","MK008",2003,320.5
"PER_KM2","MT",2003,1263
"PER_KM2","MT0",2003,1263
"PER_KM2","MT00",2003,1263
"PER_KM2","MT001",2003,1494.1
"PER_KM2","MT002",2003,450.1
"PER_KM2","NL",2003,480.3
"PER_KM2","NL1",2003,203.7
"PER_KM2","NL11",2003,245.6
"PER_KM2","NL111",2003,185.3
"PER_KM2","NL112",2003,196.2
"PER_KM2","NL113",2003,297
"PER_KM2","NL12",2003,191.4
"PER_KM2","NL121",2003,202.5
"PER_KM2","NL122",2003,173.6
"PER_KM2","NL123",2003,184.7
"PER_KM2","NL13",2003,182.4
"PER_KM2","NL131",2003,176
"PER_KM2","NL132",2003,187.8
"PER_KM2","NL133",2003,184.9
"PER_KM2","NL2",2003,352.1
"PER_KM2","NL21",2003,331.6
"PER_KM2","NL211",2003,240
"PER_KM2","NL212",2003,354.4
"PER_KM2","NL213",2003,412.4
"PER_KM2","NL22",2003,394.7
"PER_KM2","NL221",2003,350.6
"PER_KM2","NL224",2003,330.6
"PER_KM2","NL225",2003,248.5
"PER_KM2","NL226",2003,786.3
"PER_KM2","NL23",2003,250.7
"PER_KM2","NL230",2003,250.7
"PER_KM2","NL3",2003,872.9
"PER_KM2","NL31",2003,834.9
"PER_KM2","NL310",2003,834.9
"PER_KM2","NL32",2003,966.2
"PER_KM2","NL321",2003,334.5
"PER_KM2","NL322",2003,830.7
"PER_KM2","NL323",2003,1179.7
"PER_KM2","NL324",2003,1680.5
"PER_KM2","NL325",2003,1373.3
"PER_KM2","NL326",2003,1660.1
"PER_KM2","NL327",2003,1229.4
"PER_KM2","NL33",2003,1222.8
"PER_KM2","NL332",2003,3020
"PER_KM2","NL333",2003,1388.2
"PER_KM2","NL34",2003,211.8
"PER_KM2","NL341",2003,147.4
"PER_KM2","NL342",2003,256.5
"PER_KM2","NL4",2003,501.1
"PER_KM2","NL41",2003,488.6
"PER_KM2","NL411",2003,494.5
"PER_KM2","NL412",2003,498.1
"PER_KM2","NL413",2003,462.1
"PER_KM2","NL414",2003,502.7
"PER_KM2","NL42",2003,529.8
"PER_KM2","NL421",2003,332.5
"PER_KM2","NL422",2003,351.5
"PER_KM2","NL423",2003,964.5
"PER_KM2","NO",2003,14.9
"PER_KM2","NO0",2003,14.9
"PER_KM2","NO01",2003,200.6
"PER_KM2","NO011",2003,1217
"PER_KM2","NO012",2003,105.9
"PER_KM2","NO02",2003,7.4
"PER_KM2","NO021",2003,7.2
"PER_KM2","NO022",2003,7.7
"PER_KM2","NO03",2003,25.9
"PER_KM2","NO031",2003,65.8
"PER_KM2","NO032",2003,17.5
"PER_KM2","NO033",2003,102.3
"PER_KM2","NO034",2003,11.7
"PER_KM2","NO04",2003,27
"PER_KM2","NO041",2003,12.2
"PER_KM2","NO042",2003,23.4
"PER_KM2","NO043",2003,44.3
"PER_KM2","NO05",2003,16.8
"PER_KM2","NO051",2003,30
"PER_KM2","NO052",2003,6
"PER_KM2","NO053",2003,16.7
"PER_KM2","NO06",2003,10.3
"PER_KM2","NO061",2003,15.1
"PER_KM2","NO062",2003,6.2
"PER_KM2","NO07",2003,4.3
"PER_KM2","NO071",2003,6.5
"PER_KM2","NO072",2003,6.1
"PER_KM2","NO073",2003,1.6
"PER_KM2","PL",2003,122.2
"PER_KM2","PL1",2003,143.8
"PER_KM2","PL11",2003,142.8
"PER_KM2","PL113",2003,2660.3
"PER_KM2","PL12",2003,144.2
"PER_KM2","PL127",2003,3266.7
"PER_KM2","PL2",2003,289.5
"PER_KM2","PL21",2003,213.6
"PER_KM2","PL213",2003,2316.9
"PER_KM2","PL22",2003,383
"PER_KM2","PL224",2003,177.5
"PER_KM2","PL225",2003,273.9
"PER_KM2","PL227",2003,475.9
"PER_KM2","PL3",2003,90.8
"PER_KM2","PL31",2003,87.4
"PER_KM2","PL311",2003,52.4
"PER_KM2","PL312",2003,71.5
"PER_KM2","PL32",2003,117.8
"PER_KM2","PL33",2003,110.7
"PER_KM2","PL34",2003,59.8
"PER_KM2","PL4",2003,90.9
"PER_KM2","PL41",2003,112.6
"PER_KM2","PL411",2003,62.8
"PER_KM2","PL415",2003,2205.4
"PER_KM2","PL42",2003,74.1
"PER_KM2","PL43",2003,72.1
"PER_KM2","PL431",2003,62.3
"PER_KM2","PL432",2003,79.7
"PER_KM2","PL5",2003,134.9
"PER_KM2","PL51",2003,145.5
"PER_KM2","PL514",2003,2178.7
"PER_KM2","PL52",2003,112.4
"PER_KM2","PL6",2003,94
"PER_KM2","PL61",2003,115.1
"PER_KM2","PL62",2003,59
"PER_KM2","PL621",2003,70.9
"PER_KM2","PL622",2003,59.2
"PER_KM2","PL623",2003,44.8
"PER_KM2","PL63",2003,119.5
"PER_KM2","PL633",2003,1821.8
"PER_KM2","PL911",2003,3337.7
"PER_KM2","PT",2003,113.7
"PER_KM2","PT1",2003,112.2
"PER_KM2","PT11",2003,174.4
"PER_KM2","PT111",2003,112.9
"PER_KM2","PT112",2003,321.1
"PER_KM2","PT15",2003,82.3
"PER_KM2","PT150",2003,82.3
"PER_KM2","PT16",2003,83.6
"PER_KM2","PT16B",2003,156.3
"PER_KM2","PT16J",2003,40.4
"PER_KM2","PT17",2003,946.3
"PER_KM2","PT170",2003,946.3
"PER_KM2","PT18",2003,24.6
"PER_KM2","PT181",2003,19.1
"PER_KM2","PT184",2003,15.7
"PER_KM2","PT185",2003,57
"PER_KM2","PT2",2003,104.9
"PER_KM2","PT20",2003,104.9
"PER_KM2","PT200",2003,104.9
"PER_KM2","PT3",2003,305.1
"PER_KM2","PT30",2003,305.1
"PER_KM2","PT300",2003,305.1
"PER_KM2","RO",2003,94.5
"PER_KM2","RO1",2003,78.5
"PER_KM2","RO11",2003,81.6
"PER_KM2","RO111",2003,81
"PER_KM2","RO112",2003,60.4
"PER_KM2","RO113",2003,104.2
"PER_KM2","RO114",2003,83.1
"PER_KM2","RO115",2003,86.4
"PER_KM2","RO116",2003,65.5
"PER_KM2","RO12",2003,75.4
"PER_KM2","RO121",2003,62.4
"PER_KM2","RO122",2003,112.5
"PER_KM2","RO123",2003,61.1
"PER_KM2","RO124",2003,50
"PER_KM2","RO125",2003,88.1
"PER_KM2","RO126",2003,78.9
"PER_KM2","RO2",2003,98.1
"PER_KM2","RO21",2003,103.6
"PER_KM2","RO211",2003,112
"PER_KM2","RO212",2003,95
"PER_KM2","RO213",2003,152.9
"PER_KM2","RO214",2003,98.8
"PER_KM2","RO215",2003,83.7
"PER_KM2","RO216",2003,88.3
"PER_KM2","RO22",2003,91.7
"PER_KM2","RO221",2003,83.9
"PER_KM2","RO222",2003,83.2
"PER_KM2","RO223",2003,108
"PER_KM2","RO224",2003,143.7
"PER_KM2","RO225",2003,50.3
"PER_KM2","RO226",2003,83.8
"PER_KM2","RO3",2003,158.3
"PER_KM2","RO31",2003,100.6
"PER_KM2","RO311",2003,96.6
"PER_KM2","RO312",2003,66.8
"PER_KM2","RO313",2003,136.8
"PER_KM2","RO314",2003,85.8
"PER_KM2","RO315",2003,68.1
"PER_KM2","RO316",2003,180.2
"PER_KM2","RO317",2003,76.9
"PER_KM2","RO32",2003,1256.8
"PER_KM2","RO321",2003,8433.4
"PER_KM2","RO322",2003,181.3
"PER_KM2","RO4",2003,71.2
"PER_KM2","RO41",2003,81.8
"PER_KM2","RO411",2003,100.7
"PER_KM2","RO412",2003,69.6
"PER_KM2","RO413",2003,64.6
"PER_KM2","RO414",2003,92.5
"PER_KM2","RO415",2003,74.2
"PER_KM2","RO42",2003,61.7
"PER_KM2","RO421",2003,60.6
"PER_KM2","RO422",2003,39.7
"PER_KM2","RO423",2003,70
"PER_KM2","RO424",2003,77.4
"PER_KM2","SE",2003,21.8
"PER_KM2","SE1",2003,74.5
"PER_KM2","SE11",2003,284.6
"PER_KM2","SE110",2003,284.6
"PER_KM2","SE12",2003,39
"PER_KM2","SE121",2003,36.5
"PER_KM2","SE122",2003,42.6
"PER_KM2","SE123",2003,39.1
"PER_KM2","SE124",2003,32
"PER_KM2","SE125",2003,50.4
"PER_KM2","SE2",2003,50.7
"PER_KM2","SE21",2003,23.9
"PER_KM2","SE211",2003,31.3
"PER_KM2","SE212",2003,20.9
"PER_KM2","SE213",2003,20.9
"PER_KM2","SE214",2003,18.2
"PER_KM2","SE22",2003,92.9
"PER_KM2","SE221",2003,50.9
"PER_KM2","SE224",2003,104.1
"PER_KM2","SE23",2003,60.9
"PER_KM2","SE231",2003,51.3
"PER_KM2","SE232",2003,63.1
"PER_KM2","SE3",2003,5.9
"PER_KM2","SE31",2003,12.9
"PER_KM2","SE311",2003,15.5
"PER_KM2","SE312",2003,9.8
"PER_KM2","SE313",2003,15.2
"PER_KM2","SE32",2003,5.2
"PER_KM2","SE321",2003,11.3
"PER_KM2","SE322",2003,2.6
"PER_KM2","SE33",2003,3.3
"PER_KM2","SE331",2003,4.6
"PER_KM2","SE332",2003,2.6
"PER_KM2","SI",2003,99.1
"PER_KM2","SI0",2003,99.1
"PER_KM2","SI03",2003,88.7
"PER_KM2","SI031",2003,92.9
"PER_KM2","SI032",2003,149.1
"PER_KM2","SI033",2003,71.5
"PER_KM2","SI034",2003,109.5
"PER_KM2","SI035",2003,125
"PER_KM2","SI036",2003,79.3
"PER_KM2","SI037",2003,52
"PER_KM2","SI038",2003,35.5
"PER_KM2","SI04",2003,115.6
"PER_KM2","SI041",2003,206.1
"PER_KM2","SI042",2003,93.1
"PER_KM2","SI043",2003,51.7
"PER_KM2","SI044",2003,101
"PER_KM2","SK",2003,109.6
"PER_KM2","SK0",2003,109.6
"PER_KM2","SK01",2003,290.2
"PER_KM2","SK010",2003,290.2
"PER_KM2","SK02",2003,124.1
"PER_KM2","SK021",2003,132.6
"PER_KM2","SK022",2003,133.8
"PER_KM2","SK023",2003,111.6
"PER_KM2","SK03",2003,83.2
"PER_KM2","SK031",2003,101.7
"PER_KM2","SK032",2003,69.9
"PER_KM2","SK04",2003,99.5
"PER_KM2","SK041",2003,88.5
"PER_KM2","SK042",2003,114.1
"PER_KM2","TR",2003,86.8
"PER_KM2","TR1",2003,2231.4
"PER_KM2","TR10",2003,2231.4
"PER_KM2","TR100",2003,2231.4
"PER_KM2","TR2",2003,67.8
"PER_KM2","TR21",2003,72.6
"PER_KM2","TR211",2003,100.1
"PER_KM2","TR212",2003,65
"PER_KM2","TR213",2003,52.2
"PER_KM2","TR22",2003,64
"PER_KM2","TR221",2003,76.1
"PER_KM2","TR222",2003,46.7
"PER_KM2","TR3",2003,100.4
"PER_KM2","TR31",2003,294.6
"PER_KM2","TR310",2003,294.6
"PER_KM2","TR32",2003,76.5
"PER_KM2","TR321",2003,114.9
"PER_KM2","TR322",2003,74.9
"PER_KM2","TR323",2003,54.5
"PER_KM2","TR33",2003,65.4
"PER_KM2","TR331",2003,99.5
"PER_KM2","TR332",2003,49
"PER_KM2","TR333",2003,49.6
"PER_KM2","TR334",2003,61.5
"PER_KM2","TR4",2003,121.6
"PER_KM2","TR41",2003,109.6
"PER_KM2","TR411",2003,215.9
"PER_KM2","TR412",2003,48.8
"PER_KM2","TR413",2003,47.4
"PER_KM2","TR42",2003,138.6
"PER_KM2","TR421",2003,356
"PER_KM2","TR422",2003,162.1
"PER_KM2","TR423",2003,118.7
"PER_KM2","TR424",2003,31.6
"PER_KM2","TR425",2003,187
"PER_KM2","TR5",2003,85.7
"PER_KM2","TR51",2003,166.6
"PER_KM2","TR510",2003,166.6
"PER_KM2","TR52",2003,44.2
"PER_KM2","TR521",2003,48.6
"PER_KM2","TR522",2003,24.8
"PER_KM2","TR6",2003,94.6
"PER_KM2","TR61",2003,62.1
"PER_KM2","TR611",2003,75
"PER_KM2","TR612",2003,51.2
"PER_KM2","TR613",2003,36.5
"PER_KM2","TR62",2003,117.3
"PER_KM2","TR621",2003,137.8
"PER_KM2","TR622",2003,98.9
"PER_KM2","TR63",2003,115.8
"PER_KM2","TR631",2003,225.3
"PER_KM2","TR632",2003,66.9
"PER_KM2","TR633",2003,135.9
"PER_KM2","TR7",2003,41
"PER_KM2","TR71",2003,47.1
"PER_KM2","TR711",2003,63
"PER_KM2","TR712",2003,47.1
"PER_KM2","TR713",2003,44.3
"PER_KM2","TR714",2003,51.5
"PER_KM2","TR715",2003,35.5
"PER_KM2","TR72",2003,37.8
"PER_KM2","TR721",2003,63.4
"PER_KM2","TR722",2003,22.8
"PER_KM2","TR723",2003,37.3
"PER_KM2","TR8",2003,61.1
"PER_KM2","TR81",2003,107.1
"PER_KM2","TR811",2003,189.2
"PER_KM2","TR812",2003,52
